applicant_id,full_name,age,gender,marital_status,education_level,city,state,employment_type,years_employed,annual_income_inr,monthly_expenses_inr,loan_purpose,loan_amount_inr,loan_tenure_months,credit_score,debt_to_income_ratio,existing_loans,previous_defaults,property_ownership,has_collateral,collateral_value_inr,co_applicant,bank_account_age_years,num_credit_inquiries_6m,savings_balance_inr,risk_level,approval_status,interest_rate_pct,application_date,processing_branch,income_to_loan_ratio,savings_months_cover,age_group,application_month
LOAN100935,Anil Gupta,32,Male,Divorced,Master's,Bangalore,Karnataka,Business Owner,13.0,2416626,74160,Car Loan,1333681,12,610,0.478,5,3,Owned,No,0,Yes,7.1,3,6664581,high,Rejected,0.0,2026-04-01,Mumbai,1.812,89.87,31–40,2026-04
LOAN100936,Suresh Sharma,48,Male,Widowed,Diploma,Vadodara,Gujarat,Self-Employed,19.0,443794,25260,Business Loan,5045555,60,634,0.433,5,0,Rented,Yes,7566219,No,1.8,6,510911,medium,Approved,13.98,2026-01-12,Pune,0.088,20.23,41–50,2026-01
LOAN100937,Rajesh Chaudhary,39,Female,Divorced,Master's,Mumbai,Maharashtra,Business Owner,15.6,1806600,51540,Gold Loan,340597,240,544,0.608,5,2,Rented,Yes,386032,No,1.7,5,2007664,high,Rejected,0.0,2025-12-17,Chennai,5.3042,38.95,31–40,2025-12
LOAN100938,Suman Singh,27,Male,Married,Bachelor's,Kolkata,West Bengal,Unemployed,0.0,10325,464,Education Loan,885076,36,531,0.755,1,1,Parental,Yes,918385,No,10.2,3,16774,high,Rejected,0.0,2026-02-28,Bangalore,0.0117,36.15,21–30,2026-02
LOAN100939,Priya Verma,30,Male,Single,High School,Vadodara,Gujarat,Self-Employed,9.3,607059,17589,Education Loan,2087252,48,805,0.32,1,0,Company Provided,Yes,2830523,Yes,6.3,0,651152,low,Approved,10.0,2025-11-09,Pune,0.2908,37.02,21–30,2025-11
LOAN100940,Manoj Patel,41,Other,Married,PhD,Ahmedabad,Gujarat,Unemployed,0.0,14333,430,Home Loan,7292410,24,610,0.604,1,1,Owned,Yes,8308329,No,17.5,6,8251,high,Rejected,0.0,2026-02-12,Delhi,0.002,19.19,41–50,2026-02
LOAN100941,Neha Bose,29,Male,Married,High School,Pune,Maharashtra,Freelancer,18.2,510673,18907,Home Loan,6478144,36,646,0.32,1,0,Parental,No,0,Yes,4.0,1,591490,medium,Under Review,0.0,2026-01-28,Hyderabad,0.0788,31.28,21–30,2026-01
LOAN100942,Neha Mehta,39,Male,Divorced,Bachelor's,Bangalore,Karnataka,Business Owner,4.3,922640,32355,Business Loan,3072463,120,468,0.782,4,2,Owned,Yes,2461213,No,12.8,0,1457555,high,Rejected,0.0,2025-12-25,Hyderabad,0.3003,45.05,31–40,2025-12
LOAN100943,Sunita Rao,49,Male,Divorced,Diploma,Rajkot,Gujarat,Salaried,3.7,455967,23376,Personal Loan,385228,180,720,0.258,3,0,Company Provided,Yes,514729,No,6.8,3,967048,medium,Approved,11.39,2026-03-19,Pune,1.1836,41.37,41–50,2026-03
LOAN100944,Meera Nair,36,Male,Widowed,Master's,Nagpur,Maharashtra,Freelancer,17.6,428031,17466,Gold Loan,174007,48,792,0.156,1,0,Rented,No,0,Yes,22.8,6,737649,low,Approved,9.44,2026-04-30,Pune,2.4598,42.23,31–40,2026-04
LOAN100945,Rajesh Rao,45,Other,Married,Diploma,Jaipur,Rajasthan,Salaried,3.3,425253,19030,Education Loan,1458800,84,713,0.29,0,0,Owned,No,0,Yes,8.4,7,1106007,low,Approved,11.69,2026-01-19,Chennai,0.2915,58.12,41–50,2026-01
LOAN100946,Kavya Joshi,62,Female,Married,Master's,Jaipur,Rajasthan,Salaried,13.5,636124,19557,Car Loan,786493,84,577,0.542,5,3,Parental,No,0,Yes,1.5,0,739240,high,Rejected,0.0,2026-02-08,Ahmedabad,0.8088,37.8,51–64,2026-02
LOAN100947,Arjun Mehta,58,Other,Single,Diploma,Surat,Gujarat,Unemployed,0.0,35804,1676,Business Loan,4515009,12,809,0.326,0,0,Owned,No,0,Yes,7.2,6,58237,low,Approved,9.95,2026-03-08,Bangalore,0.0079,34.75,51–64,2026-03
LOAN100948,Rohan Rao,43,Other,Divorced,PhD,Rajkot,Gujarat,Salaried,3.5,437167,20586,Gold Loan,72684,24,535,0.48,3,1,Owned,No,0,No,13.7,4,1143499,high,Rejected,0.0,2025-12-16,Pune,6.0146,55.55,41–50,2025-12
LOAN100949,Vikram Kumar,22,Other,Divorced,Bachelor's,Ahmedabad,Gujarat,Unemployed,0.0,27775,1209,Education Loan,2026619,120,599,0.534,3,3,Owned,No,0,No,8.1,7,26428,high,Rejected,0.0,2026-03-31,Mumbai,0.0137,21.86,21–30,2026-03
LOAN100950,Vinod Reddy,37,Other,Divorced,Master's,Indore,Madhya Pradesh,Salaried,10.3,445662,20616,Education Loan,571329,36,661,0.478,3,0,Parental,Yes,649206,No,18.8,1,1041270,medium,Approved,13.67,2026-04-04,Pune,0.78,50.51,31–40,2026-04
LOAN100951,Vivek Gupta,37,Male,Married,Diploma,Delhi,Delhi,Self-Employed,2.7,677446,17322,Car Loan,1339363,60,570,0.696,5,3,Owned,Yes,1480375,Yes,7.5,1,1256402,high,Rejected,0.0,2025-12-19,Chennai,0.5058,72.53,31–40,2025-12
LOAN100952,Priya Singh,24,Female,Widowed,Diploma,Jaipur,Rajasthan,Salaried,18.4,543755,28554,Personal Loan,346021,180,408,0.822,1,1,Company Provided,Yes,446371,No,14.6,5,872289,high,Rejected,0.0,2025-11-19,Bangalore,1.5715,30.55,21–30,2025-11
LOAN100953,Meera Agarwal,29,Female,Widowed,High School,Surat,Gujarat,Unemployed,0.0,39866,1976,Gold Loan,253200,48,586,0.45,4,3,Rented,No,0,Yes,2.0,7,42900,high,Rejected,0.0,2026-03-15,Bangalore,0.1574,21.71,21–30,2026-03
LOAN100954,Rajesh Patel,55,Female,Married,Bachelor's,Bangalore,Karnataka,Unemployed,0.0,55597,1842,Personal Loan,333341,48,798,0.29,2,0,Rented,Yes,267570,Yes,23.4,0,93502,low,Approved,9.99,2026-03-24,Pune,0.1668,50.76,51–64,2026-03
LOAN100955,Vinod Bose,29,Female,Married,Diploma,Pune,Maharashtra,Unemployed,0.0,71658,2214,Car Loan,343416,12,506,0.427,4,1,Rented,Yes,378628,No,17.0,2,190191,high,Rejected,0.0,2026-03-13,Chennai,0.2087,85.9,21–30,2026-03
LOAN100956,Rekha Mishra,21,Male,Widowed,Master's,Indore,Madhya Pradesh,Freelancer,12.9,479774,13669,Education Loan,986759,24,742,0.277,1,0,Company Provided,Yes,1164012,No,24.1,6,177779,low,Approved,11.04,2026-04-15,Chennai,0.4862,13.01,21–30,2026-04
LOAN100957,Sunita Malhotra,59,Other,Married,Bachelor's,Bangalore,Karnataka,Self-Employed,4.4,386367,21220,Gold Loan,98601,240,687,0.566,4,1,Company Provided,No,0,Yes,13.4,1,390165,medium,Rejected,0.0,2025-11-06,Mumbai,3.9185,18.39,51–64,2025-11
LOAN100958,Sneha Sharma,49,Other,Single,Bachelor's,Pune,Maharashtra,Freelancer,13.2,619294,20588,Education Loan,383091,180,698,0.404,2,1,Owned,Yes,527847,Yes,11.9,7,843202,medium,Under Review,0.0,2026-01-20,Delhi,1.6166,40.96,41–50,2026-01
LOAN100959,Pooja Rao,27,Other,Widowed,Diploma,Jaipur,Rajasthan,Freelancer,12.1,483214,23909,Business Loan,4449077,24,712,0.391,4,1,Owned,Yes,5244182,Yes,17.7,3,561382,medium,Under Review,0.0,2025-11-07,Pune,0.1086,23.48,21–30,2025-11
LOAN100960,Rahul Bose,55,Male,Divorced,PhD,Hyderabad,Telangana,Unemployed,0.0,36632,1535,Education Loan,1107302,36,644,0.495,2,0,Rented,No,0,No,8.5,5,66923,medium,Approved,14.1,2025-11-14,Pune,0.0331,43.6,51–64,2025-11
LOAN100961,Riya Verma,40,Other,Widowed,Master's,Jaipur,Rajasthan,Salaried,11.8,574025,25644,Education Loan,2259778,60,681,0.605,1,1,Parental,No,0,Yes,19.2,3,1000857,medium,Under Review,0.0,2026-01-23,Kolkata,0.254,39.03,31–40,2026-01
LOAN100962,Neha Rao,58,Other,Divorced,Master's,Chennai,Tamil Nadu,Salaried,12.1,480316,16423,Business Loan,1451631,12,508,0.649,4,3,Rented,Yes,1667374,No,3.3,7,678699,high,Rejected,0.0,2026-02-20,Kolkata,0.3309,41.33,51–64,2026-02
LOAN100963,Priya Mishra,51,Female,Single,Bachelor's,Nagpur,Maharashtra,Unemployed,0.0,11117,385,Gold Loan,306500,84,520,0.493,4,2,Owned,Yes,418648,Yes,16.7,4,17437,high,Rejected,0.0,2026-01-24,Mumbai,0.0363,45.29,51–64,2026-01
LOAN100964,Nikhil Patel,22,Female,Widowed,Bachelor's,Delhi,Delhi,Business Owner,19.7,2306784,100181,Car Loan,310194,24,762,0.392,1,0,Owned,No,0,Yes,21.1,6,1334399,low,Approved,11.22,2025-12-19,Ahmedabad,7.4366,13.32,21–30,2025-12
LOAN100965,Suman Patel,24,Female,Widowed,Bachelor's,Indore,Madhya Pradesh,Business Owner,0.5,1983707,93681,Business Loan,5908374,24,807,0.37,2,0,Rented,Yes,7024354,No,6.9,5,5100310,low,Approved,10.21,2026-04-07,Hyderabad,0.3357,54.44,21–30,2026-04
LOAN100966,Aarav Patel,54,Male,Married,High School,Vadodara,Gujarat,Freelancer,19.2,181408,8645,Car Loan,1574919,12,757,0.152,1,0,Company Provided,No,0,No,3.0,1,484610,low,Approved,10.12,2025-12-03,Hyderabad,0.1152,56.06,51–64,2025-12
LOAN100967,Nikhil Malhotra,54,Other,Divorced,Master's,Chennai,Tamil Nadu,Self-Employed,2.4,816335,32621,Home Loan,6307277,84,408,0.574,4,3,Owned,Yes,5891673,No,22.9,5,2237725,high,Rejected,0.0,2025-11-18,Delhi,0.1294,68.6,51–64,2025-11
LOAN100968,Rajesh Mehta,42,Female,Divorced,High School,Lucknow,Uttar Pradesh,Unemployed,0.0,65183,1733,Education Loan,1160000,36,675,0.416,2,0,Parental,No,0,No,7.9,2,189574,medium,Under Review,0.0,2026-04-01,Mumbai,0.0562,109.39,41–50,2026-04
LOAN100969,Lata Rao,37,Male,Divorced,High School,Surat,Gujarat,Freelancer,19.1,215842,8114,Education Loan,1312164,60,530,0.699,5,2,Rented,Yes,1417935,Yes,8.4,3,229951,high,Rejected,0.0,2025-12-03,Pune,0.1645,28.34,31–40,2025-12
LOAN100970,Shreya Sharma,52,Female,Married,Diploma,Delhi,Delhi,Freelancer,15.5,226574,12702,Car Loan,1373046,84,787,0.426,1,0,Parental,Yes,1272209,No,19.9,0,184188,low,Approved,10.89,2026-02-15,Kolkata,0.165,14.5,51–64,2026-02
LOAN100971,Rahul Gupta,44,Male,Married,PhD,Hyderabad,Telangana,Freelancer,15.8,293075,9527,Personal Loan,251673,240,736,0.201,1,0,Owned,Yes,307178,No,20.8,3,852811,low,Approved,10.79,2026-02-20,Hyderabad,1.1645,89.52,41–50,2026-02
LOAN100972,Meera Mishra,55,Male,Married,High School,Indore,Madhya Pradesh,Business Owner,16.7,2691806,150787,Car Loan,927518,24,439,0.475,4,1,Owned,Yes,744172,No,6.3,7,6318914,high,Rejected,0.0,2026-03-29,Kolkata,2.9022,41.91,51–64,2026-03
LOAN100973,Neha Reddy,33,Other,Divorced,PhD,Surat,Gujarat,Freelancer,11.0,227573,8152,Car Loan,1419904,120,511,0.748,3,2,Rented,Yes,1749662,No,4.7,0,576444,high,Rejected,0.0,2026-03-30,Hyderabad,0.1603,70.71,31–40,2026-03
LOAN100974,Ananya Reddy,48,Male,Single,Bachelor's,Hyderabad,Telangana,Salaried,6.9,491432,17339,Education Loan,734529,24,739,0.442,2,0,Owned,Yes,818293,No,11.5,2,470008,low,Approved,11.93,2026-01-04,Chennai,0.669,27.11,41–50,2026-01
LOAN100975,Pooja Kumar,23,Female,Single,Bachelor's,Kolkata,West Bengal,Business Owner,3.3,2438989,108175,Gold Loan,142515,48,688,0.393,3,1,Company Provided,Yes,199125,Yes,6.9,1,6219046,medium,Under Review,0.0,2025-12-01,Chennai,17.1139,57.49,21–30,2025-12
LOAN100976,Sanjay Mehta,33,Female,Single,High School,Bangalore,Karnataka,Salaried,10.9,891953,42765,Personal Loan,550359,48,764,0.271,1,0,Rented,No,0,Yes,11.0,0,143097,low,Approved,10.58,2026-01-03,Bangalore,1.6207,3.35,31–40,2026-01
LOAN100977,Pooja Malhotra,55,Female,Married,Bachelor's,Kolkata,West Bengal,Unemployed,0.0,31743,1517,Home Loan,4302868,84,489,0.757,3,1,Parental,Yes,4033549,Yes,3.5,1,66341,high,Rejected,0.0,2026-01-20,Hyderabad,0.0074,43.73,51–64,2026-01
LOAN100978,Sanjay Kapoor,54,Male,Divorced,Master's,Surat,Gujarat,Self-Employed,16.2,800347,38298,Personal Loan,538950,48,818,0.269,2,0,Rented,No,0,No,7.3,7,940785,low,Approved,9.49,2026-04-12,Kolkata,1.485,24.56,51–64,2026-04
LOAN100979,Pooja Joshi,22,Male,Widowed,Diploma,Pune,Maharashtra,Freelancer,12.1,194082,8653,Gold Loan,196229,120,701,0.623,1,0,Parental,No,0,No,15.9,7,255903,medium,Rejected,0.0,2026-02-06,Mumbai,0.9891,29.57,21–30,2026-02
LOAN100980,Shreya Malhotra,59,Female,Widowed,Diploma,Mumbai,Maharashtra,Unemployed,0.0,52198,2309,Business Loan,789958,12,818,0.341,0,0,Rented,No,0,No,4.5,4,111056,low,Approved,9.85,2025-12-17,Pune,0.0661,48.1,51–64,2025-12
LOAN100981,Geeta Pillai,47,Other,Divorced,PhD,Chennai,Tamil Nadu,Unemployed,0.0,69416,3473,Personal Loan,439191,60,433,0.477,2,2,Company Provided,No,0,No,11.2,3,118359,high,Rejected,0.0,2026-01-30,Kolkata,0.1581,34.08,41–50,2026-01
LOAN100982,Ananya Gupta,53,Male,Single,Master's,Surat,Gujarat,Business Owner,3.0,873518,43535,Gold Loan,268245,84,768,0.364,1,0,Company Provided,Yes,372809,Yes,20.6,1,814780,low,Approved,10.96,2025-12-17,Chennai,3.2564,18.72,51–64,2025-12
LOAN100983,Karan Reddy,58,Male,Divorced,Diploma,Indore,Madhya Pradesh,Unemployed,0.0,42296,1657,Education Loan,279066,24,707,0.435,5,0,Rented,Yes,281709,No,24.6,5,15192,medium,Approved,12.54,2026-03-19,Chennai,0.1516,9.17,51–64,2026-03
LOAN100984,Shreya Chaudhary,64,Other,Single,Bachelor's,Rajkot,Gujarat,Salaried,15.2,649593,36707,Car Loan,744806,240,641,0.451,2,0,Parental,Yes,897257,Yes,22.2,0,75910,medium,Approved,13.93,2025-11-27,Bangalore,0.8722,2.07,51–64,2025-11
LOAN100985,Kavya Kapoor,54,Male,Married,Bachelor's,Delhi,Delhi,Salaried,7.7,451608,12636,Education Loan,1545580,180,595,0.481,4,1,Parental,No,0,Yes,19.0,5,641646,medium,Approved,15.01,2026-05-01,Hyderabad,0.2922,50.78,51–64,2026-05
LOAN100986,Rohan Sharma,59,Male,Married,PhD,Mumbai,Maharashtra,Self-Employed,15.0,883588,51093,Car Loan,700716,120,532,0.409,5,1,Parental,Yes,946727,Yes,16.3,2,865642,high,Rejected,0.0,2026-04-03,Chennai,1.261,16.94,51–64,2026-04
LOAN100987,Ananya Iyer,46,Female,Single,Diploma,Surat,Gujarat,Freelancer,6.9,344186,12038,Home Loan,5539871,12,693,0.526,2,0,Company Provided,Yes,7213051,Yes,10.3,4,936888,medium,Under Review,0.0,2025-11-07,Kolkata,0.0621,77.83,41–50,2025-11
LOAN100988,Vikram Joshi,39,Male,Divorced,Diploma,Bangalore,Karnataka,Self-Employed,9.1,376857,19451,Education Loan,1089401,120,678,0.306,1,1,Owned,Yes,1328751,Yes,15.9,4,624237,medium,Under Review,0.0,2026-01-14,Delhi,0.3459,32.09,31–40,2026-01
LOAN100989,Amit Mishra,59,Male,Widowed,PhD,Lucknow,Uttar Pradesh,Business Owner,5.3,2659696,82976,Gold Loan,93122,60,700,0.258,1,0,Parental,No,0,Yes,3.0,2,2409745,low,Approved,11.79,2026-01-24,Mumbai,28.5614,29.04,51–64,2026-01
LOAN100990,Suresh Mishra,22,Female,Single,Bachelor's,Ahmedabad,Gujarat,Self-Employed,4.0,999641,55450,Business Loan,3815910,48,590,0.439,3,1,Parental,Yes,4179478,Yes,13.3,2,1163829,medium,Under Review,0.0,2026-02-28,Ahmedabad,0.262,20.99,21–30,2026-02
LOAN100991,Rahul Mehta,55,Female,Divorced,Master's,Jaipur,Rajasthan,Salaried,17.9,740476,38954,Gold Loan,355350,120,728,0.127,2,0,Owned,Yes,399157,No,24.1,6,118880,low,Approved,10.57,2025-11-14,Mumbai,2.0838,3.05,51–64,2025-11
LOAN100992,Suman Pillai,22,Male,Divorced,Bachelor's,Pune,Maharashtra,Self-Employed,3.3,492338,23409,Education Loan,1966115,48,680,0.253,2,1,Company Provided,No,0,Yes,13.5,3,865571,medium,Approved,12.17,2025-12-04,Hyderabad,0.2504,36.98,21–30,2025-12
LOAN100993,Sunita Shah,29,Other,Single,PhD,Kolkata,West Bengal,Self-Employed,1.4,813061,25034,Home Loan,6862729,120,719,0.48,2,1,Parental,Yes,9624253,No,19.2,3,2130177,medium,Approved,12.52,2026-02-04,Delhi,0.1185,85.09,21–30,2026-02
LOAN100994,Anil Mehta,41,Male,Widowed,PhD,Rajkot,Gujarat,Self-Employed,9.3,995057,56713,Personal Loan,570784,240,501,0.737,1,3,Owned,Yes,637827,Yes,19.1,5,2512990,high,Rejected,0.0,2026-02-24,Mumbai,1.7433,44.31,41–50,2026-02
LOAN100995,Riya Mehta,25,Other,Widowed,Master's,Indore,Madhya Pradesh,Self-Employed,15.3,1118182,52252,Personal Loan,589574,48,714,0.307,1,0,Parental,No,0,Yes,18.4,1,763298,low,Approved,11.76,2026-02-21,Kolkata,1.8966,14.61,21–30,2026-02
LOAN100996,Lata Kumar,28,Female,Married,PhD,Jaipur,Rajasthan,Freelancer,14.5,534906,28098,Home Loan,5804509,60,730,0.133,0,0,Company Provided,No,0,Yes,5.1,5,228278,low,Approved,10.57,2026-03-31,Hyderabad,0.0922,8.12,21–30,2026-03
LOAN100997,Shreya Patel,36,Other,Divorced,Master's,Rajkot,Gujarat,Business Owner,1.8,2200646,88893,Car Loan,453793,12,696,0.62,5,0,Owned,Yes,647157,No,19.1,3,540346,medium,Under Review,0.0,2026-04-20,Kolkata,4.8494,6.08,31–40,2026-04
LOAN100998,Divya Joshi,22,Other,Single,High School,Bangalore,Karnataka,Unemployed,0.0,57258,2617,Gold Loan,389933,60,539,0.445,3,2,Parental,No,0,Yes,23.9,1,158868,high,Rejected,0.0,2026-03-29,Ahmedabad,0.1468,60.71,21–30,2026-03
LOAN100999,Amit Nair,45,Other,Widowed,Diploma,Nagpur,Maharashtra,Unemployed,0.0,19572,608,Education Loan,1168992,12,560,0.664,3,1,Parental,Yes,1058775,Yes,24.8,4,49592,high,Rejected,0.0,2026-03-29,Bangalore,0.0167,81.57,41–50,2026-03
LOAN101000,Kavya Kumar,41,Male,Single,High School,Lucknow,Uttar Pradesh,Business Owner,14.0,2211984,69487,Home Loan,3670366,60,781,0.391,1,0,Company Provided,No,0,No,2.9,5,2599907,low,Approved,10.84,2026-04-22,Kolkata,0.6027,37.42,41–50,2026-04
LOAN101001,Ananya Shah,29,Female,Married,Master's,Delhi,Delhi,Salaried,14.0,619022,33907,Car Loan,813592,240,606,0.41,2,1,Company Provided,Yes,1094545,Yes,2.2,4,689066,medium,Approved,14.43,2026-01-20,Mumbai,0.7609,20.32,21–30,2026-01
LOAN101002,Rahul Kapoor,27,Male,Single,Master's,Ahmedabad,Gujarat,Salaried,6.6,763726,24596,Personal Loan,528289,180,644,0.44,1,1,Company Provided,No,0,Yes,5.1,4,1792573,medium,Approved,13.82,2025-11-18,Kolkata,1.4457,72.88,21–30,2025-11
LOAN101003,Riya Singh,58,Other,Widowed,Master's,Pune,Maharashtra,Self-Employed,11.0,266623,7932,Car Loan,373506,24,471,0.449,5,1,Owned,Yes,493129,Yes,20.2,0,213021,high,Rejected,0.0,2026-02-22,Pune,0.7138,26.86,51–64,2026-02
LOAN101004,Karan Iyer,48,Male,Widowed,High School,Mumbai,Maharashtra,Salaried,11.2,574807,33209,Education Loan,1571596,24,782,0.299,2,0,Rented,Yes,1264195,Yes,19.1,4,525804,low,Approved,10.35,2026-04-01,Bangalore,0.3657,15.83,41–50,2026-04
LOAN101005,Lata Kapoor,56,Female,Single,Diploma,Hyderabad,Telangana,Business Owner,0.8,2220554,126153,Car Loan,608822,24,801,0.327,0,0,Owned,No,0,No,8.0,2,5504118,low,Approved,10.12,2026-01-03,Bangalore,3.6473,43.63,51–64,2026-01
LOAN101006,Meera Verma,43,Female,Widowed,High School,Lucknow,Uttar Pradesh,Freelancer,4.1,540808,25265,Business Loan,2181974,12,778,0.173,1,0,Parental,Yes,2227935,Yes,24.3,1,1107318,low,Approved,9.8,2026-02-24,Hyderabad,0.2479,43.83,41–50,2026-02
LOAN101007,Vikram Kumar,23,Female,Single,Diploma,Delhi,Delhi,Business Owner,8.0,1041843,54016,Business Loan,1081076,240,800,0.223,1,0,Company Provided,No,0,No,18.4,4,2518014,low,Approved,9.62,2026-01-19,Ahmedabad,0.9637,46.62,21–30,2026-01
LOAN101008,Nikhil Mishra,22,Male,Single,PhD,Surat,Gujarat,Freelancer,18.2,347608,14779,Business Loan,4772915,120,551,0.756,4,2,Parental,Yes,4242315,No,6.8,4,541558,high,Rejected,0.0,2026-03-06,Kolkata,0.0728,36.64,21–30,2026-03
LOAN101009,Kavya Iyer,40,Male,Single,Master's,Kolkata,West Bengal,Unemployed,0.0,39778,1751,Home Loan,7676995,24,637,0.479,1,0,Rented,Yes,6843585,No,15.4,0,87693,medium,Approved,14.15,2026-04-02,Chennai,0.0052,50.08,31–40,2026-04
LOAN101010,Priya Joshi,44,Other,Widowed,Bachelor's,Chennai,Tamil Nadu,Business Owner,10.4,1636774,55886,Car Loan,349517,60,686,0.466,4,0,Rented,Yes,402964,Yes,18.0,1,128811,medium,Approved,13.11,2026-04-18,Bangalore,4.683,2.3,41–50,2026-04
LOAN101011,Arjun Mehta,30,Male,Single,High School,Rajkot,Gujarat,Self-Employed,15.0,709395,18164,Gold Loan,35419,180,687,0.525,3,1,Company Provided,Yes,28372,Yes,19.9,3,1591982,medium,Approved,13.38,2026-01-21,Kolkata,20.0287,87.64,21–30,2026-01
LOAN101012,Priya Nair,35,Male,Widowed,High School,Surat,Gujarat,Self-Employed,0.6,461168,11884,Business Loan,1644583,24,627,0.495,1,1,Owned,Yes,2466036,No,14.4,2,1031668,medium,Approved,14.44,2026-03-27,Chennai,0.2804,86.81,31–40,2026-03
LOAN101013,Suresh Kapoor,24,Other,Widowed,PhD,Rajkot,Gujarat,Self-Employed,9.4,1041059,27578,Gold Loan,212560,180,785,0.171,2,0,Owned,Yes,249195,No,7.9,4,3089369,low,Approved,9.66,2026-04-13,Pune,4.8977,112.02,21–30,2026-04
LOAN101014,Vikram Pillai,62,Female,Married,Diploma,Indore,Madhya Pradesh,Freelancer,1.5,390845,15432,Personal Loan,591249,120,483,0.51,2,3,Owned,Yes,821132,Yes,23.9,6,114643,high,Rejected,0.0,2026-04-10,Delhi,0.661,7.43,51–64,2026-04
LOAN101015,Rekha Iyer,27,Male,Single,Diploma,Hyderabad,Telangana,Business Owner,14.0,1205574,55694,Home Loan,7449384,240,728,0.326,0,0,Owned,Yes,9918562,Yes,9.4,1,1212359,low,Approved,11.57,2026-03-04,Ahmedabad,0.1618,21.77,21–30,2026-03
LOAN101016,Vikram Nair,52,Female,Widowed,Master's,Jaipur,Rajasthan,Freelancer,7.8,282266,8451,Education Loan,2378789,12,774,0.256,1,0,Owned,Yes,2319956,Yes,1.9,4,128980,low,Approved,10.3,2025-11-21,Mumbai,0.1187,15.26,51–64,2025-11
LOAN101017,Shreya Iyer,21,Male,Married,Master's,Delhi,Delhi,Self-Employed,13.9,1148429,34098,Gold Loan,280423,240,609,0.614,4,1,Parental,Yes,325104,Yes,12.7,2,2391075,medium,Rejected,0.0,2026-03-31,Kolkata,4.0953,70.12,21–30,2026-03
LOAN101018,Nikhil Sharma,42,Male,Divorced,High School,Indore,Madhya Pradesh,Self-Employed,3.6,538548,16326,Personal Loan,101159,48,800,0.244,2,0,Owned,No,0,Yes,14.0,4,554406,low,Approved,9.72,2025-12-15,Delhi,5.3238,33.96,41–50,2025-12
LOAN101019,Suman Mishra,56,Male,Single,High School,Hyderabad,Telangana,Freelancer,19.5,282535,11439,Home Loan,2134465,36,520,0.754,4,1,Rented,Yes,2136183,Yes,1.9,1,369580,high,Rejected,0.0,2026-04-28,Mumbai,0.1324,32.31,51–64,2026-04
LOAN101020,Geeta Gupta,64,Male,Married,PhD,Mumbai,Maharashtra,Salaried,3.3,577032,28563,Car Loan,1283731,240,819,0.185,2,0,Company Provided,No,0,Yes,9.1,6,241791,low,Approved,9.04,2025-11-18,Ahmedabad,0.4495,8.47,51–64,2025-11
LOAN101021,Suresh Reddy,41,Male,Divorced,Bachelor's,Nagpur,Maharashtra,Unemployed,0.0,21288,803,Gold Loan,44432,84,772,0.104,0,0,Owned,No,0,No,16.5,7,57196,low,Approved,9.58,2026-01-12,Pune,0.4791,71.23,41–50,2026-01
LOAN101022,Aarav Rao,22,Female,Married,Bachelor's,Mumbai,Maharashtra,Self-Employed,19.3,734994,30424,Gold Loan,82019,60,438,0.572,4,2,Rented,Yes,84727,No,6.3,5,1247348,high,Rejected,0.0,2026-01-17,Delhi,8.9613,41.0,21–30,2026-01
LOAN101023,Sunita Verma,59,Female,Married,Master's,Vadodara,Gujarat,Freelancer,18.8,689576,27653,Education Loan,2466881,240,733,0.159,1,0,Owned,No,0,No,21.3,6,1465761,low,Approved,10.63,2026-01-25,Hyderabad,0.2795,53.01,51–64,2026-01
LOAN101024,Kavya Malhotra,38,Female,Divorced,PhD,Indore,Madhya Pradesh,Freelancer,2.0,641262,22304,Car Loan,712537,36,775,0.197,0,0,Company Provided,Yes,790453,Yes,16.7,6,1125821,low,Approved,9.98,2025-11-22,Chennai,0.9,50.48,31–40,2025-11
LOAN101025,Riya Iyer,25,Male,Married,Diploma,Vadodara,Gujarat,Business Owner,18.7,1122596,39785,Home Loan,2008960,12,518,0.586,1,2,Parental,Yes,2311145,Yes,8.0,1,1073598,high,Rejected,0.0,2026-01-17,Pune,0.5588,26.98,21–30,2026-01
LOAN101026,Karan Shah,38,Other,Divorced,Diploma,Hyderabad,Telangana,Unemployed,0.0,35941,1326,Car Loan,1710745,24,745,0.153,0,0,Rented,Yes,1886911,Yes,24.3,5,71766,low,Approved,10.37,2026-02-23,Ahmedabad,0.021,54.12,31–40,2026-02
LOAN101027,Neha Singh,34,Other,Married,Master's,Vadodara,Gujarat,Salaried,12.4,856104,28510,Home Loan,5615661,24,610,0.702,1,3,Company Provided,No,0,Yes,8.0,5,894818,high,Rejected,0.0,2025-12-05,Ahmedabad,0.1524,31.39,31–40,2025-12
LOAN101028,Kavya Malhotra,64,Male,Widowed,Master's,Surat,Gujarat,Unemployed,0.0,57551,1936,Business Loan,654668,36,803,0.353,2,0,Owned,Yes,792593,No,21.2,7,141509,low,Approved,10.21,2026-04-23,Bangalore,0.0879,73.09,51–64,2026-04
LOAN101029,Geeta Gupta,62,Male,Single,High School,Chennai,Tamil Nadu,Salaried,13.3,867712,42177,Car Loan,1769705,84,717,0.209,1,0,Owned,No,0,No,15.5,4,2477866,low,Approved,11.21,2026-01-16,Mumbai,0.4903,58.75,51–64,2026-01
